2001/8,29.832258
2002/8,30.958065
2003/8,29.216129
2004/8,31.209677
2005/8,30.951613
2006/8,31.800000
2007/8,32.183871
2008/8,30.290323
2009/8,31.032258
2010/8,33.761290
2011/8,31.390323
2012/8,33.019355
